matchID,over,bowlerName,runs,isWicket,batsmanName,commentary,summary,sentiment,impact
1415716,2.3,Marco Jansen,1,0,Vikramjit Singh,"Gets big on Vikramjit and Jansen has two-for. Well, he did momentarily, he has overstepped. Nothing behind the line and celebration turns to despair, as Pommie Mbangwa puts it. It wasn't short, back of length at best, and Vikramjit tried to pull it from outside off, got the edge and everyone was convinced. Celebrations begun but stopped soon Free hit is almost a replay. Don't think there was a nick on this. Vikramjit went to launch a pull square of the wicket from a length. Had to drag it across too",,Positive,High
1415716,2.3,Vivian Kingma,0,1,Aiden Markram,"Netherlands are convinced Markram has been strangled down leg. Sent upstairs by the ump again. Markram curses and shakes his head as the replay loads. The length ball was going down leg, Markram tried to help it fine... and has nicked it. Now the tricky part, Edwards went low to the left, tried taking it with both hands. He caught the ball with the the left glove but it basketed in the flaps? Did that have the ball make contact with the ground? It's close but the third umpire says fingers underneath the ball. The roar among the fans is as loud as can be as OUT comes up. Late replays show that seamed in a bit. 3 for 3 in a chase of 103!",,Neutral,High
1415716,2.4,Marco Jansen,2,0,Vikramjit Singh,"Pitched up outside off at 138ks, not overpitched but driven through cover with grace. Easy swing, gets it into the outfield",,Neutral,High
1415716,2.4,Vivian Kingma,1,0,Heinrich Klaasen,"Length outside off, runs it to deep third",,Neutral,High
1415716,2.5,Marco Jansen,1,0,Vikramjit Singh,Backs away while driving the fullish length ball square. Miller dives to the left and half-stops it,,Neutral,High
1415716,2.5,Vivian Kingma,2,0,Tristan Stubbs,"Very full on leg, 130ks, clipped through midwicket. Deep square runs to the left to stop it",,Positive,High
1415716,2.6,Marco Jansen,1,0,Max O'Dowd,"Length outside off, steered off the back foot to deep-backward point",,Neutral,High
1415716,2.6,Vivian Kingma,2,0,Tristan Stubbs,"Too wide. Late swing from a fullish length, got much more pronounced as it went low to the keeper's right. Good take by Edwards, who was flat on the ground by the end Length on leg, goes back and clips it to square leg",,Negative,High
1415716,3.1,Logan van Beek,1,0,Tristan Stubbs,"Length on leg, clipped to deep square leg",,Neutral,High
1415716,3.1,Ottneil Baartman,0,0,Max O'Dowd,"Nails the drive on the up, fielder at cover is on the wrong direction but sticks his hand out and the ball does the same",,Neutral,High
1415716,3.2,Logan van Beek,2,0,Heinrich Klaasen,"Klaasen shows why his presence for an extended period could close the game for SA. Sees the full, wide ball and drives it late and sweetly. Deep third runs to the right to stop it",,Negative,High
1415716,3.2,Ottneil Baartman,0,0,Max O'Dowd,Clips it leg side,,Neutral,High
1415716,3.3,Logan van Beek,0,0,Heinrich Klaasen,"Full around off, defended to cover off the front foot",,Neutral,High
1415716,3.3,Ottneil Baartman,1,0,Max O'Dowd,"Wide called, looked a tight call. Very full ball was swerving away and O'Dowd shaped to drive with an open face before withdrawing O'Dowd takes a risk, it doesn't come off. Rabada held onto the fuller side of length",,Positive,High
1415716,3.4,Logan van Beek,1,0,Heinrich Klaasen,"Tight single to cover, the left-handed Pringle had the ball in his direction and threw it flat. No direct hit though, would've been out had it hit the non-striker's-end stumps",,Positive,High
1415716,3.4,Ottneil Baartman,0,1,Max O'Dowd,"Marco Jansen uses his wingspan brilliantly, takes a stunning one-hander at first slip. He was diving to the left but was a bit late on the ball, nonetheless he went down like a lanky Ozymandias, and the ball stuck. He might've even started looking to take it with both hands but reflexes took over. Was a length ball outside off that swung away, O'Dowd tried cutting it but got an edge that took the ball flat and low.",,Positive,High
1415716,3.5,Logan van Beek,0,0,Tristan Stubbs,Defended to cover off the front foot,,Neutral,High
1415716,3.5,Ottneil Baartman,0,0,Sybrand Engelbrecht,"Fullish ball on off, defended to mid-on",,Neutral,High
1415716,3.6,Logan van Beek,0,0,Tristan Stubbs,And again. Stubbs getting behind the line really well. This was a length ball around off again,,Neutral,High
1415716,3.6,Ottneil Baartman,0,0,Sybrand Engelbrecht,Defends a full ball to cover,,Neutral,High
1415716,4.1,Marco Jansen,2,0,Vikramjit Singh,"Bit of room offered and the length ball is driven from the top of the bounce, with an open face, to guide it through backward point",,Neutral,High
1415716,4.1,Vivian Kingma,0,0,Heinrich Klaasen,"Leading edge but goes along the ground to cover point. Fullish ball on leg, Klaasen tried to push it towards mid-on",,Neutral,High
1415716,4.2,Marco Jansen,0,0,Vikramjit Singh,"Fullish on leg, squeezes it towards cover. Played against the line there",,Neutral,High
1415716,4.2,Vivian Kingma,0,0,Heinrich Klaasen,"Firmly punched with a vertical bat, to mid-off. Fullish ball was just outside off. 128ks",,Neutral,High
1415716,4.3,Marco Jansen,0,1,Vikramjit Singh,"Jansen made amends for the no-ball in the field and now does it with ball. He went full and angled it in towards leg stump, Vikramjit didn't move his feet and went for an agricultural thrash across the line, may have got a thin edge, but the ball smashed the stumps",,Neutral,High
1415716,4.3,Vivian Kingma,0,1,Heinrich Klaasen,"Klaasen won't break the back of this chase, he falls early in the pursuit! Dutch fans are ecstatic, pensive faces in the SA fan group. Klaasen tried doing a pacer what he does so well against spinners - pull a length ball. Tbf he did have pace and angle to work with, but didn't middle it and got it aerial. Pringle zoomed to the left, to the deep-backward-square-leg area, and slid across to take a low catch. He ran from deep square leg, the graphic shows, and 19 metres far",,Neutral,High
1415716,4.4,Marco Jansen,0,0,Bas de Leede,"Length on fourth, defended towards point",,Neutral,High
1415716,4.4,Vivian Kingma,0,0,David Miller,"Fullis length ball outside off, lets it go.",,Neutral,High
1415716,4.5,Marco Jansen,1,0,Bas de Leede,"Leg slip was in for de Leede and Jansen looked to bowl to that field. Went into the pitch, around the armpit, the batter handled that well. Helped it into the ground, wide to the left of said leg slip",,Negative,High
1415716,4.5,Vivian Kingma,0,0,David Miller,"Pitched up outside off, angling across, let go",,Neutral,High
1415716,4.6,Marco Jansen,0,0,Sybrand Engelbrecht,Bumper right over the ducking Engelbrecht. Good lines,,Neutral,High
1415716,4.6,Vivian Kingma,0,0,David Miller,"Miller steers clear again. Kingma finishes with a wicket maiden. Was a full ball angling away again, let go",,Positive,High
1415716,5.1,Ottneil Baartman,0,0,Bas de Leede,Defends the fullish ball back to the bowler,,Neutral,High
1415716,5.1,Paul van Meekeren,0,0,Tristan Stubbs,Fullish length ball around off is defended to the bowler,,Neutral,High
1415716,5.2,Ottneil Baartman,0,0,Bas de Leede,"Full on off, pushed to mid-on. 134ks. De Leede went across, towards the line of the ball, to get behind it",,Neutral,High
1415716,5.2,Paul van Meekeren,0,0,Tristan Stubbs,"Three-quarter length on fifth, back-foot square drive to point",,Neutral,High
1415716,5.3,Ottneil Baartman,1,0,Bas de Leede,"Wide and full, de Leede drives aerially but safely to deep third. Slightly on the up and played it late",,Negative,High
1415716,5.3,Paul van Meekeren,0,0,Tristan Stubbs,Stubbs tries to break the shackles but is beaten comprehensively. Wobble-seam on a length landed around fifth and decked back in a bit. Went below the cross-bat heave,,Neutral,High
1415716,5.4,Ottneil Baartman,1,0,Sybrand Engelbrecht,"Drives with the full follow-through and takes off. No direct hit from Markram at cover, Engelbrecht would've been long gone had it hit. Was a full ball that wasn't middled but went quick enough to the fielder for it to be a risky run.",,Neutral,High
1415716,5.4,Paul van Meekeren,2,0,Tristan Stubbs,"Stubbs continues to attack, gets it away this time. Not far to the right of point but enough to race into the outfield. Was a length ball outside off that he drove with a full follow-through",,Neutral,High
1415716,5.5,Ottneil Baartman,0,0,Bas de Leede,Dances down and pushes the full ball to cover,,Neutral,High
1415716,5.5,Paul van Meekeren,1,0,Tristan Stubbs,"Overpitched, Stubbs lays into the drive but can't beat mid-off to the left. He seems confident for now",,Neutral,High
1415716,5.6,Ottneil Baartman,0,0,Bas de Leede,"Length just outside off, cut to point",,Neutral,High
1415716,5.6,Paul van Meekeren,1,0,David Miller,"Bumper. Handled well by Miller. 132ks ball was angling through fifth, Miller got upright and windscreen-wiped it from just above the ground, bat-face was looking down and the ball, thusly, went into ground",,Neutral,High
1415716,6.1,Kagiso Rabada,2,0,Sybrand Engelbrecht,"Pitched up on leg, pushed well. Along the ground through mid-on for a couple",,Neutral,High
1415716,6.1,Vivian Kingma,0,0,David Miller,"Full on off, clipped to midwicket",,Positive,High
1415716,6.2,Kagiso Rabada,0,0,Sybrand Engelbrecht,"Cuts him in half with a length ball that lands around off and jags back in. Ball went over middle, Engelbrecht tried defending straight",,Neutral,High
1415716,6.2,Vivian Kingma,0,0,David Miller,"Fullish on fourth, defended to cover",,Neutral,High
1415716,6.3,Kagiso Rabada,0,0,Sybrand Engelbrecht,"Length outside off, pushed to point",,Neutral,High
1415716,6.3,Vivian Kingma,3,0,David Miller,Shortish ball is slapped through cover. Miller has had enough sighters and is now happy to go after a bit of width. Ball is stopped in the outfield,,Neutral,High
1415716,6.4,Kagiso Rabada,0,0,Sybrand Engelbrecht,Stands upright while punching this length ball on leg to mid-on,,Neutral,High
1415716,6.4,Vivian Kingma,1,0,Tristan Stubbs,"Length on fourth, 128ks, waits for the ball to pass him and knocks it on the head to run it to deep third",,Neutral,High
1415716,6.5,Kagiso Rabada,1,0,Sybrand Engelbrecht,"Pitched up on off, 135ks. Engelbrecht tries the off-drive and gets a thickish edge through point",,Neutral,High
1415716,6.5,Vivian Kingma,0,0,David Miller,Defends the three-quarter-length ball on off to point,,Neutral,High
1415716,6.6,Kagiso Rabada,0,0,Bas de Leede,"De Leede taken aback by the extra bounce there. It reared up from a slight back of length and all de Leede could do was hang his bat in front, bottom hand came off. Ball lobbed up but landed safely on the infield. No one at midwicket and bowler had too much to do",,Positive,High
1415716,6.6,Vivian Kingma,1,0,David Miller,"Length outside off, slapped to deep point",,Neutral,High
1415716,7.1,Anrich Nortje,1,0,Sybrand Engelbrecht,Risky run to cover but they make it. Full ball was outside off,,Neutral,High
1415716,7.1,Bas de Leede,0,0,David Miller,"There's a sound as the ball passes bat. Netherlands appeal for caught behind. Not given, Edwards doesn't review. Ultra-Edge shows it grazed the trouser. Very close to the inside edge though. Was a length ball that looked to have moved in. Miller tried to defend it straight and tried to snake his bat in late",,Neutral,High
1415716,7.2,Anrich Nortje,0,0,Bas de Leede,Engelbrecht has a poke but the ball moves away from a shortish length to beat him,,Neutral,High
1415716,7.2,Bas de Leede,0,0,David Miller,"Length around off, defended in front",,Neutral,High
1415716,7.3,Anrich Nortje,0,0,Bas de Leede,"Is the pitch starting to play more tricks? This might've held up a bit, de Leede was early into the push towards cover. Had to check the shot and spooned the fullish ball a bit. It landed safely though",,Neutral,High
1415716,7.3,Bas de Leede,1,0,David Miller,"Length on leg, clipped to square leg",,Neutral,High
1415716,7.4,Anrich Nortje,0,0,Bas de Leede,"Beaten on the inside edge this time. Length ball just outside off, de Leede shaped to cut but noticed there was too little room and tried bunting. Couldn't adjust in time",,Neutral,High
1415716,7.4,Bas de Leede,0,0,Tristan Stubbs,"He's right behind the length ball at the stumps, defends back to the bowler",,Neutral,High
1415716,7.5,Anrich Nortje,0,0,Bas de Leede,"Bumper around the helmet, de Leede goes for the swivel-hook. Doesn't connect",,Neutral,High
1415716,7.5,Bas de Leede,0,0,Tristan Stubbs,"Pitched right up this time, Stubbs punches it with the straight bat. Ball bounces high off the pitch, clears the bowler but doesn't pick up pace after landing behind. Mid-off stops it",,Neutral,High
1415716,7.6,Anrich Nortje,2,0,Bas de Leede,"This is like attacking Test batting. Mid-on was close and a bit wide, so when de Leede saw this pitched up, he punched the ball firmly. Went with the full face but doesn't middle it",,Negative,High
1415716,7.6,Bas de Leede,0,0,Tristan Stubbs,"Fullish ball around off, defended to cover",,Neutral,High
1415716,8.1,Keshav Maharaj,2,0,Sybrand Engelbrecht,"Length outside off, cut through the point region for a couple",,Neutral,High
1415716,8.1,Paul van Meekeren,0,0,David Miller,"Full just outside off, pushed to cover",,Neutral,High
1415716,8.2,Keshav Maharaj,0,0,Sybrand Engelbrecht,"Fullish length ball straightens a bit to go towards off, de Leede checks the nudge. Gets it to the bowler's right",,Neutral,High
1415716,8.2,Paul van Meekeren,4,0,David Miller,"Miller goes over cover and brings up the first four, fifty legal balls into the innings. 138ks and pitched up, angled across and gave just a bit of room, Miller took a small step across and went through with the booming drive. Cleared the man with ease",,Neutral,High
1415716,8.3,Keshav Maharaj,1,0,Sybrand Engelbrecht,Pushes it to cover to tick along,,Neutral,High
